sale_id,appointment_id,patient_id,branch_id,sale_date,product_id,product_name,category,quantity,unit_price_gbp,discount_pct,total_gbp,payment_method
SL09261,AP12578,PT0327,BR04,2025-07-04,PR11,Lens Cleaning Kit,Accessories,2,8.0,15,13.6,Card
SL09262,AP12579,PT0065,BR02,2025-07-04,PR03,Bifocal Lenses,Lenses,2,85.0,10,153.0,Card
SL09263,AP12579,PT0065,BR02,2025-07-04,PR07,Kids Frames,Frames,2,40.0,10,72.0,Card
SL09264,AP12582,PT0683,BR03,2025-07-04,PR05,Designer Frames,Frames,1,180.0,5,171.0,Card
SL09265,AP12586,PT0281,BR01,2025-07-04,PR05,Designer Frames,Frames,2,180.0,0,360.0,Card
SL09266,AP12591,PT0058,BR01,2025-07-05,PR01,Single Vision Lenses,Lenses,2,45.0,10,81.0,Card
SL09267,AP12591,PT0058,BR01,2025-07-05,PR11,Lens Cleaning Kit,Accessories,1,8.0,0,8.0,Finance
SL09268,AP12592,PT0453,BR04,2025-07-05,PR08,Contact Lenses Monthly,Contacts,2,25.0,15,42.5,Cash
SL09269,AP12594,PT0580,BR03,2025-07-05,PR08,Contact Lenses Monthly,Contacts,2,25.0,0,50.0,Card
SL09270,AP12596,PT0032,BR02,2025-07-05,PR10,Eye Drops,Accessories,2,12.0,0,24.0,Cash
SL09271,AP12597,PT0771,BR04,2025-07-05,PR07,Kids Frames,Frames,1,40.0,15,34.0,Finance
SL09272,AP12599,PT0425,BR02,2025-07-05,PR06,Standard Frames,Frames,2,60.0,5,114.0,Card
SL09273,AP12600,PT0452,BR05,2025-07-05,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Card
SL09274,AP12602,PT0568,BR02,2025-07-05,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Finance
SL09275,AP12607,PT0526,BR04,2025-07-05,PR07,Kids Frames,Frames,1,40.0,10,36.0,Finance
SL09276,AP12607,PT0526,BR04,2025-07-05,PR06,Standard Frames,Frames,2,60.0,10,108.0,Cash
SL09277,AP12608,PT0375,BR03,2025-07-05,PR02,Varifocal Lenses,Lenses,1,120.0,5,114.0,Card
SL09278,AP12609,PT0392,BR04,2025-07-05,PR03,Bifocal Lenses,Lenses,1,85.0,0,85.0,Cash
SL09279,AP12610,PT0320,BR02,2025-07-05,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Cash
SL09280,AP12610,PT0320,BR02,2025-07-05,PR10,Eye Drops,Accessories,1,12.0,5,11.4,Finance
SL09281,AP12611,PT0114,BR03,2025-07-05,PR11,Lens Cleaning Kit,Accessories,1,8.0,5,7.6,Card
SL09282,AP12616,PT0047,BR01,2025-07-07,PR02,Varifocal Lenses,Lenses,1,120.0,5,114.0,Cash
SL09283,AP12616,PT0047,BR01,2025-07-07,PR11,Lens Cleaning Kit,Accessories,2,8.0,0,16.0,Card
SL09284,AP12617,PT0495,BR01,2025-07-07,PR12,Sunglasses,Sunglasses,2,95.0,0,190.0,Card
SL09285,AP12630,PT0389,BR04,2025-07-07,PR06,Standard Frames,Frames,2,60.0,0,120.0,Card
SL09286,AP12632,PT0505,BR01,2025-07-07,PR06,Standard Frames,Frames,2,60.0,15,102.0,Card
SL09287,AP12634,PT0088,BR03,2025-07-07,PR09,Contact Lenses Daily,Contacts,2,35.0,5,66.5,Finance
SL09288,AP12636,PT0470,BR02,2025-07-07,PR09,Contact Lenses Daily,Contacts,2,35.0,10,63.0,Cash
SL09289,AP12638,PT0148,BR04,2025-07-07,PR09,Contact Lenses Daily,Contacts,2,35.0,0,70.0,Card
SL09290,AP12639,PT0459,BR05,2025-07-07,PR04,Blue Light Lenses,Lenses,1,65.0,10,58.5,Card
SL09291,AP12644,PT0539,BR05,2025-07-08,PR06,Standard Frames,Frames,1,60.0,0,60.0,Finance
SL09292,AP12645,PT0569,BR01,2025-07-08,PR06,Standard Frames,Frames,1,60.0,0,60.0,Cash
SL09293,AP12645,PT0569,BR01,2025-07-08,PR03,Bifocal Lenses,Lenses,1,85.0,15,72.25,Card
SL09294,AP12645,PT0569,BR01,2025-07-08,PR07,Kids Frames,Frames,1,40.0,0,40.0,Card
SL09295,AP12650,PT0725,BR04,2025-07-08,PR08,Contact Lenses Monthly,Contacts,1,25.0,0,25.0,Card
SL09296,AP12652,PT0323,BR04,2025-07-08,PR08,Contact Lenses Monthly,Contacts,2,25.0,5,47.5,Finance
SL09297,AP12652,PT0323,BR04,2025-07-08,PR12,Sunglasses,Sunglasses,1,95.0,0,95.0,Card
SL09298,AP12655,PT0773,BR03,2025-07-08,PR03,Bifocal Lenses,Lenses,2,85.0,5,161.5,Card
SL09299,AP12655,PT0773,BR03,2025-07-08,PR07,Kids Frames,Frames,1,40.0,5,38.0,Card
SL09300,AP12656,PT0790,BR04,2025-07-08,PR12,Sunglasses,Sunglasses,1,95.0,0,95.0,Cash
SL09301,AP12656,PT0790,BR04,2025-07-08,PR11,Lens Cleaning Kit,Accessories,1,8.0,0,8.0,Card
SL09302,AP12656,PT0790,BR04,2025-07-08,PR03,Bifocal Lenses,Lenses,2,85.0,15,144.5,Cash
SL09303,AP12657,PT0137,BR02,2025-07-08,PR05,Designer Frames,Frames,1,180.0,10,162.0,Card
SL09304,AP12658,PT0691,BR03,2025-07-08,PR12,Sunglasses,Sunglasses,2,95.0,0,190.0,Card
SL09305,AP12661,PT0535,BR04,2025-07-08,PR06,Standard Frames,Frames,1,60.0,0,60.0,Finance
SL09306,AP12661,PT0535,BR04,2025-07-08,PR04,Blue Light Lenses,Lenses,1,65.0,10,58.5,Card
SL09307,AP12661,PT0535,BR04,2025-07-08,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Card
SL09308,AP12662,PT0121,BR02,2025-07-08,PR05,Designer Frames,Frames,2,180.0,5,342.0,Card
SL09309,AP12663,PT0403,BR01,2025-07-08,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Card
SL09310,AP12663,PT0403,BR01,2025-07-08,PR10,Eye Drops,Accessories,2,12.0,5,22.8,Card
SL09311,AP12664,PT0147,BR05,2025-07-08,PR08,Contact Lenses Monthly,Contacts,2,25.0,15,42.5,Card
SL09312,AP12665,PT0421,BR01,2025-07-08,PR11,Lens Cleaning Kit,Accessories,1,8.0,0,8.0,Finance
SL09313,AP12665,PT0421,BR01,2025-07-08,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Card
SL09314,AP12666,PT0533,BR01,2025-07-08,PR10,Eye Drops,Accessories,2,12.0,15,20.4,Finance
SL09315,AP12666,PT0533,BR01,2025-07-08,PR05,Designer Frames,Frames,2,180.0,0,360.0,Card
SL09316,AP12668,PT0704,BR01,2025-07-08,PR09,Contact Lenses Daily,Contacts,2,35.0,5,66.5,Card
SL09317,AP12675,PT0495,BR01,2025-07-09,PR11,Lens Cleaning Kit,Accessories,1,8.0,0,8.0,Card
SL09318,AP12676,PT0483,BR01,2025-07-09,PR07,Kids Frames,Frames,1,40.0,0,40.0,Card
SL09319,AP12679,PT0294,BR01,2025-07-09,PR01,Single Vision Lenses,Lenses,2,45.0,0,90.0,Cash
SL09320,AP12682,PT0314,BR05,2025-07-09,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Cash
SL09321,AP12684,PT0404,BR03,2025-07-09,PR03,Bifocal Lenses,Lenses,1,85.0,0,85.0,Card
SL09322,AP12684,PT0404,BR03,2025-07-09,PR12,Sunglasses,Sunglasses,1,95.0,10,85.5,Card
SL09323,AP12684,PT0404,BR03,2025-07-09,PR09,Contact Lenses Daily,Contacts,1,35.0,15,29.75,Card
SL09324,AP12689,PT0634,BR02,2025-07-09,PR08,Contact Lenses Monthly,Contacts,2,25.0,0,50.0,Card
SL09325,AP12691,PT0310,BR05,2025-07-09,PR06,Standard Frames,Frames,1,60.0,0,60.0,Card
SL09326,AP12693,PT0392,BR01,2025-07-09,PR01,Single Vision Lenses,Lenses,2,45.0,15,76.5,Card
SL09327,AP12694,PT0709,BR01,2025-07-09,PR01,Single Vision Lenses,Lenses,1,45.0,10,40.5,Card
SL09328,AP12695,PT0552,BR04,2025-07-09,PR03,Bifocal Lenses,Lenses,1,85.0,0,85.0,Cash
SL09329,AP12696,PT0175,BR02,2025-07-09,PR08,Contact Lenses Monthly,Contacts,1,25.0,5,23.75,Finance
SL09330,AP12699,PT0618,BR01,2025-07-09,PR02,Varifocal Lenses,Lenses,2,120.0,0,240.0,Cash
SL09331,AP12701,PT0326,BR03,2025-07-09,PR12,Sunglasses,Sunglasses,1,95.0,0,95.0,Card
SL09332,AP12701,PT0326,BR03,2025-07-09,PR10,Eye Drops,Accessories,2,12.0,0,24.0,Card
SL09333,AP12701,PT0326,BR03,2025-07-09,PR05,Designer Frames,Frames,1,180.0,10,162.0,Card
SL09334,AP12703,PT0086,BR02,2025-07-09,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Card
SL09335,AP12704,PT0672,BR05,2025-07-09,PR03,Bifocal Lenses,Lenses,1,85.0,0,85.0,Finance
SL09336,AP12706,PT0435,BR04,2025-07-09,PR03,Bifocal Lenses,Lenses,2,85.0,10,153.0,Card
SL09337,AP12707,PT0436,BR05,2025-07-09,PR09,Contact Lenses Daily,Contacts,1,35.0,0,35.0,Card
SL09338,AP12713,PT0687,BR01,2025-07-10,PR12,Sunglasses,Sunglasses,1,95.0,0,95.0,Card
SL09339,AP12715,PT0417,BR03,2025-07-10,PR09,Contact Lenses Daily,Contacts,1,35.0,0,35.0,Cash
SL09340,AP12719,PT0284,BR01,2025-07-10,PR11,Lens Cleaning Kit,Accessories,2,8.0,0,16.0,Card
SL09341,AP12720,PT0110,BR01,2025-07-10,PR09,Contact Lenses Daily,Contacts,2,35.0,10,63.0,Card
SL09342,AP12726,PT0059,BR03,2025-07-10,PR07,Kids Frames,Frames,1,40.0,0,40.0,Cash
SL09343,AP12730,PT0421,BR02,2025-07-10,PR06,Standard Frames,Frames,1,60.0,15,51.0,Card
SL09344,AP12730,PT0421,BR02,2025-07-10,PR09,Contact Lenses Daily,Contacts,1,35.0,5,33.25,Finance
SL09345,AP12731,PT0746,BR04,2025-07-10,PR09,Contact Lenses Daily,Contacts,1,35.0,0,35.0,Cash
SL09346,AP12731,PT0746,BR04,2025-07-10,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Card
SL09347,AP12732,PT0105,BR01,2025-07-10,PR05,Designer Frames,Frames,1,180.0,0,180.0,Card
SL09348,AP12732,PT0105,BR01,2025-07-10,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Card
SL09349,AP12733,PT0265,BR05,2025-07-10,PR10,Eye Drops,Accessories,2,12.0,0,24.0,Card
SL09350,AP12734,PT0010,BR05,2025-07-10,PR12,Sunglasses,Sunglasses,2,95.0,0,190.0,Finance
SL09351,AP12736,PT0478,BR03,2025-07-10,PR08,Contact Lenses Monthly,Contacts,1,25.0,10,22.5,Finance
SL09352,AP12736,PT0478,BR03,2025-07-10,PR09,Contact Lenses Daily,Contacts,2,35.0,0,70.0,Finance
SL09353,AP12737,PT0395,BR02,2025-07-11,PR05,Designer Frames,Frames,2,180.0,5,342.0,Card
SL09354,AP12738,PT0509,BR04,2025-07-11,PR03,Bifocal Lenses,Lenses,1,85.0,0,85.0,Card
SL09355,AP12739,PT0065,BR03,2025-07-11,PR10,Eye Drops,Accessories,2,12.0,15,20.4,Cash
SL09356,AP12740,PT0635,BR01,2025-07-11,PR03,Bifocal Lenses,Lenses,1,85.0,0,85.0,Cash
SL09357,AP12740,PT0635,BR01,2025-07-11,PR06,Standard Frames,Frames,1,60.0,0,60.0,Card
SL09358,AP12740,PT0635,BR01,2025-07-11,PR02,Varifocal Lenses,Lenses,2,120.0,10,216.0,Card
SL09359,AP12741,PT0030,BR05,2025-07-11,PR07,Kids Frames,Frames,1,40.0,0,40.0,Card
SL09360,AP12741,PT0030,BR05,2025-07-11,PR12,Sunglasses,Sunglasses,2,95.0,10,171.0,Card
SL09361,AP12741,PT0030,BR05,2025-07-11,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Card
SL09362,AP12743,PT0400,BR04,2025-07-11,PR01,Single Vision Lenses,Lenses,2,45.0,15,76.5,Cash
SL09363,AP12743,PT0400,BR04,2025-07-11,PR05,Designer Frames,Frames,2,180.0,5,342.0,Card
SL09364,AP12743,PT0400,BR04,2025-07-11,PR09,Contact Lenses Daily,Contacts,1,35.0,10,31.5,Card
SL09365,AP12746,PT0001,BR02,2025-07-11,PR10,Eye Drops,Accessories,2,12.0,0,24.0,Card
SL09366,AP12747,PT0429,BR05,2025-07-11,PR08,Contact Lenses Monthly,Contacts,2,25.0,0,50.0,Cash
SL09367,AP12748,PT0457,BR01,2025-07-11,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Card
SL09368,AP12749,PT0521,BR01,2025-07-11,PR10,Eye Drops,Accessories,2,12.0,10,21.6,Card
SL09369,AP12749,PT0521,BR01,2025-07-11,PR03,Bifocal Lenses,Lenses,2,85.0,10,153.0,Card
SL09370,AP12749,PT0521,BR01,2025-07-11,PR09,Contact Lenses Daily,Contacts,1,35.0,0,35.0,Card
SL09371,AP12756,PT0641,BR01,2025-07-11,PR10,Eye Drops,Accessories,1,12.0,15,10.2,Card
SL09372,AP12758,PT0641,BR04,2025-07-11,PR07,Kids Frames,Frames,1,40.0,0,40.0,Card
SL09373,AP12761,PT0520,BR04,2025-07-11,PR07,Kids Frames,Frames,2,40.0,0,80.0,Card
SL09374,AP12761,PT0520,BR04,2025-07-11,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Card
SL09375,AP12763,PT0373,BR02,2025-07-11,PR06,Standard Frames,Frames,2,60.0,0,120.0,Card
SL09376,AP12764,PT0666,BR04,2025-07-11,PR05,Designer Frames,Frames,1,180.0,0,180.0,Finance
SL09377,AP12765,PT0723,BR02,2025-07-12,PR12,Sunglasses,Sunglasses,2,95.0,5,180.5,Card
SL09378,AP12769,PT0640,BR02,2025-07-12,PR03,Bifocal Lenses,Lenses,2,85.0,10,153.0,Card
SL09379,AP12773,PT0161,BR01,2025-07-12,PR11,Lens Cleaning Kit,Accessories,2,8.0,0,16.0,Card
SL09380,AP12775,PT0430,BR01,2025-07-12,PR10,Eye Drops,Accessories,2,12.0,15,20.4,Card
SL09381,AP12776,PT0195,BR05,2025-07-12,PR01,Single Vision Lenses,Lenses,2,45.0,10,81.0,Card
SL09382,AP12780,PT0010,BR04,2025-07-12,PR09,Contact Lenses Daily,Contacts,2,35.0,0,70.0,Finance
SL09383,AP12784,PT0446,BR01,2025-07-12,PR08,Contact Lenses Monthly,Contacts,1,25.0,0,25.0,Finance
SL09384,AP12784,PT0446,BR01,2025-07-12,PR12,Sunglasses,Sunglasses,1,95.0,15,80.75,Cash
SL09385,AP12785,PT0795,BR05,2025-07-12,PR07,Kids Frames,Frames,2,40.0,0,80.0,Finance
SL09386,AP12786,PT0756,BR02,2025-07-12,PR08,Contact Lenses Monthly,Contacts,2,25.0,15,42.5,Cash
SL09387,AP12786,PT0756,BR02,2025-07-12,PR03,Bifocal Lenses,Lenses,1,85.0,0,85.0,Cash
SL09388,AP12787,PT0283,BR01,2025-07-12,PR04,Blue Light Lenses,Lenses,1,65.0,5,61.75,Cash
SL09389,AP12788,PT0106,BR03,2025-07-12,PR03,Bifocal Lenses,Lenses,2,85.0,10,153.0,Card
SL09390,AP12789,PT0379,BR05,2025-07-14,PR05,Designer Frames,Frames,2,180.0,0,360.0,Finance
SL09391,AP12790,PT0639,BR02,2025-07-14,PR11,Lens Cleaning Kit,Accessories,2,8.0,10,14.4,Card
SL09392,AP12793,PT0521,BR02,2025-07-14,PR11,Lens Cleaning Kit,Accessories,1,8.0,0,8.0,Card
SL09393,AP12795,PT0758,BR01,2025-07-14,PR04,Blue Light Lenses,Lenses,2,65.0,15,110.5,Finance
SL09394,AP12795,PT0758,BR01,2025-07-14,PR08,Contact Lenses Monthly,Contacts,2,25.0,0,50.0,Card
SL09395,AP12795,PT0758,BR01,2025-07-14,PR08,Contact Lenses Monthly,Contacts,1,25.0,0,25.0,Cash
SL09396,AP12798,PT0556,BR04,2025-07-14,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Card
SL09397,AP12798,PT0556,BR04,2025-07-14,PR10,Eye Drops,Accessories,2,12.0,5,22.8,Card
SL09398,AP12798,PT0556,BR04,2025-07-14,PR11,Lens Cleaning Kit,Accessories,1,8.0,0,8.0,Card
SL09399,AP12800,PT0774,BR03,2025-07-14,PR01,Single Vision Lenses,Lenses,1,45.0,0,45.0,Cash
SL09400,AP12800,PT0774,BR03,2025-07-14,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Card
SL09401,AP12801,PT0326,BR03,2025-07-14,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Card
SL09402,AP12801,PT0326,BR03,2025-07-14,PR08,Contact Lenses Monthly,Contacts,1,25.0,0,25.0,Card
SL09403,AP12801,PT0326,BR03,2025-07-14,PR09,Contact Lenses Daily,Contacts,2,35.0,0,70.0,Cash
SL09404,AP12803,PT0307,BR05,2025-07-14,PR03,Bifocal Lenses,Lenses,1,85.0,10,76.5,Finance
SL09405,AP12803,PT0307,BR05,2025-07-14,PR05,Designer Frames,Frames,1,180.0,0,180.0,Card
SL09406,AP12803,PT0307,BR05,2025-07-14,PR03,Bifocal Lenses,Lenses,1,85.0,10,76.5,Card
SL09407,AP12807,PT0329,BR02,2025-07-14,PR01,Single Vision Lenses,Lenses,2,45.0,10,81.0,Card
SL09408,AP12809,PT0162,BR04,2025-07-14,PR02,Varifocal Lenses,Lenses,2,120.0,10,216.0,Cash
SL09409,AP12809,PT0162,BR04,2025-07-14,PR06,Standard Frames,Frames,2,60.0,5,114.0,Finance
SL09410,AP12809,PT0162,BR04,2025-07-14,PR05,Designer Frames,Frames,1,180.0,10,162.0,Card
SL09411,AP12810,PT0562,BR03,2025-07-14,PR12,Sunglasses,Sunglasses,1,95.0,5,90.25,Card
SL09412,AP12810,PT0562,BR03,2025-07-14,PR11,Lens Cleaning Kit,Accessories,2,8.0,0,16.0,Cash
SL09413,AP12811,PT0368,BR03,2025-07-14,PR01,Single Vision Lenses,Lenses,2,45.0,5,85.5,Card
SL09414,AP12811,PT0368,BR03,2025-07-14,PR10,Eye Drops,Accessories,2,12.0,0,24.0,Card
SL09415,AP12812,PT0041,BR03,2025-07-14,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Finance
SL09416,AP12812,PT0041,BR03,2025-07-14,PR05,Designer Frames,Frames,2,180.0,15,306.0,Card
SL09417,AP12813,PT0364,BR03,2025-07-14,PR05,Designer Frames,Frames,2,180.0,10,324.0,Card
SL09418,AP12813,PT0364,BR03,2025-07-14,PR06,Standard Frames,Frames,2,60.0,0,120.0,Card
SL09419,AP12816,PT0701,BR03,2025-07-14,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Card
SL09420,AP12817,PT0569,BR03,2025-07-14,PR05,Designer Frames,Frames,2,180.0,10,324.0,Finance
SL09421,AP12817,PT0569,BR03,2025-07-14,PR03,Bifocal Lenses,Lenses,2,85.0,15,144.5,Cash
SL09422,AP12818,PT0772,BR01,2025-07-15,PR02,Varifocal Lenses,Lenses,2,120.0,0,240.0,Card
SL09423,AP12821,PT0430,BR02,2025-07-15,PR11,Lens Cleaning Kit,Accessories,2,8.0,0,16.0,Card
SL09424,AP12828,PT0299,BR01,2025-07-15,PR09,Contact Lenses Daily,Contacts,1,35.0,15,29.75,Finance
SL09425,AP12828,PT0299,BR01,2025-07-15,PR08,Contact Lenses Monthly,Contacts,1,25.0,10,22.5,Card
SL09426,AP12829,PT0055,BR01,2025-07-15,PR10,Eye Drops,Accessories,2,12.0,0,24.0,Card
SL09427,AP12831,PT0638,BR02,2025-07-15,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Card
SL09428,AP12831,PT0638,BR02,2025-07-15,PR02,Varifocal Lenses,Lenses,2,120.0,15,204.0,Card
SL09429,AP12833,PT0283,BR04,2025-07-15,PR07,Kids Frames,Frames,2,40.0,0,80.0,Cash
SL09430,AP12835,PT0016,BR03,2025-07-15,PR10,Eye Drops,Accessories,2,12.0,10,21.6,Card
SL09431,AP12836,PT0053,BR04,2025-07-15,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Cash
SL09432,AP12836,PT0053,BR04,2025-07-15,PR04,Blue Light Lenses,Lenses,1,65.0,15,55.25,Cash
SL09433,AP12839,PT0621,BR02,2025-07-16,PR05,Designer Frames,Frames,2,180.0,0,360.0,Cash
SL09434,AP12841,PT0463,BR02,2025-07-16,PR10,Eye Drops,Accessories,2,12.0,15,20.4,Cash
SL09435,AP12841,PT0463,BR02,2025-07-16,PR12,Sunglasses,Sunglasses,1,95.0,0,95.0,Card
SL09436,AP12842,PT0072,BR02,2025-07-16,PR07,Kids Frames,Frames,2,40.0,0,80.0,Card
SL09437,AP12845,PT0525,BR03,2025-07-16,PR12,Sunglasses,Sunglasses,1,95.0,0,95.0,Card
SL09438,AP12846,PT0507,BR05,2025-07-16,PR10,Eye Drops,Accessories,2,12.0,0,24.0,Card
SL09439,AP12846,PT0507,BR05,2025-07-16,PR02,Varifocal Lenses,Lenses,1,120.0,0,120.0,Card
SL09440,AP12847,PT0678,BR04,2025-07-16,PR06,Standard Frames,Frames,2,60.0,0,120.0,Card
SL09441,AP12847,PT0678,BR04,2025-07-16,PR06,Standard Frames,Frames,1,60.0,0,60.0,Finance
SL09442,AP12848,PT0239,BR05,2025-07-16,PR06,Standard Frames,Frames,2,60.0,5,114.0,Cash
SL09443,AP12853,PT0760,BR03,2025-07-16,PR10,Eye Drops,Accessories,1,12.0,5,11.4,Card
SL09444,AP12856,PT0038,BR05,2025-07-16,PR08,Contact Lenses Monthly,Contacts,1,25.0,15,21.25,Card
SL09445,AP12856,PT0038,BR05,2025-07-16,PR09,Contact Lenses Daily,Contacts,1,35.0,0,35.0,Card
SL09446,AP12858,PT0320,BR03,2025-07-16,PR02,Varifocal Lenses,Lenses,2,120.0,0,240.0,Cash
SL09447,AP12858,PT0320,BR03,2025-07-16,PR02,Varifocal Lenses,Lenses,2,120.0,0,240.0,Card
SL09448,AP12861,PT0389,BR05,2025-07-16,PR07,Kids Frames,Frames,1,40.0,0,40.0,Cash
SL09449,AP12865,PT0488,BR03,2025-07-16,PR09,Contact Lenses Daily,Contacts,1,35.0,0,35.0,Finance
SL09450,AP12868,PT0029,BR02,2025-07-16,PR01,Single Vision Lenses,Lenses,1,45.0,5,42.75,Card
SL09451,AP12869,PT0206,BR04,2025-07-16,PR07,Kids Frames,Frames,2,40.0,0,80.0,Finance
SL09452,AP12870,PT0531,BR04,2025-07-17,PR11,Lens Cleaning Kit,Accessories,1,8.0,15,6.8,Finance
SL09453,AP12871,PT0137,BR01,2025-07-17,PR11,Lens Cleaning Kit,Accessories,2,8.0,10,14.4,Card
SL09454,AP12872,PT0792,BR02,2025-07-17,PR09,Contact Lenses Daily,Contacts,2,35.0,5,66.5,Finance
SL09455,AP12874,PT0753,BR04,2025-07-17,PR08,Contact Lenses Monthly,Contacts,2,25.0,5,47.5,Cash
SL09456,AP12874,PT0753,BR04,2025-07-17,PR11,Lens Cleaning Kit,Accessories,1,8.0,10,7.2,Finance
SL09457,AP12874,PT0753,BR04,2025-07-17,PR03,Bifocal Lenses,Lenses,2,85.0,10,153.0,Card
SL09458,AP12875,PT0024,BR03,2025-07-17,PR08,Contact Lenses Monthly,Contacts,1,25.0,0,25.0,Finance
SL09459,AP12880,PT0690,BR05,2025-07-17,PR10,Eye Drops,Accessories,1,12.0,5,11.4,Card
SL09460,AP12882,PT0579,BR04,2025-07-17,PR10,Eye Drops,Accessories,1,12.0,5,11.4,Card
SL09461,AP12884,PT0758,BR02,2025-07-17,PR10,Eye Drops,Accessories,1,12.0,0,12.0,Cash
SL09462,AP12886,PT0707,BR01,2025-07-17,PR11,Lens Cleaning Kit,Accessories,2,8.0,15,13.6,Finance
SL09463,AP12886,PT0707,BR01,2025-07-17,PR06,Standard Frames,Frames,1,60.0,0,60.0,Cash
SL09464,AP12887,PT0264,BR05,2025-07-17,PR06,Standard Frames,Frames,1,60.0,0,60.0,Cash
SL09465,AP12887,PT0264,BR05,2025-07-17,PR01,Single Vision Lenses,Lenses,1,45.0,0,45.0,Cash
SL09466,AP12888,PT0525,BR05,2025-07-17,PR01,Single Vision Lenses,Lenses,2,45.0,0,90.0,Card
SL09467,AP12891,PT0780,BR03,2025-07-17,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Card
SL09468,AP12893,PT0412,BR04,2025-07-17,PR04,Blue Light Lenses,Lenses,1,65.0,5,61.75,Finance
SL09469,AP12893,PT0412,BR04,2025-07-17,PR03,Bifocal Lenses,Lenses,2,85.0,0,170.0,Finance
SL09470,AP12895,PT0061,BR05,2025-07-17,PR05,Designer Frames,Frames,1,180.0,5,171.0,Card
SL09471,AP12904,PT0283,BR04,2025-07-18,PR02,Varifocal Lenses,Lenses,2,120.0,0,240.0,Card
SL09472,AP12905,PT0662,BR04,2025-07-18,PR10,Eye Drops,Accessories,1,12.0,10,10.8,Cash
SL09473,AP12909,PT0413,BR02,2025-07-18,PR11,Lens Cleaning Kit,Accessories,2,8.0,15,13.6,Card
SL09474,AP12909,PT0413,BR02,2025-07-18,PR05,Designer Frames,Frames,1,180.0,0,180.0,Card
SL09475,AP12913,PT0501,BR05,2025-07-18,PR12,Sunglasses,Sunglasses,2,95.0,0,190.0,Card
SL09476,AP12913,PT0501,BR05,2025-07-18,PR05,Designer Frames,Frames,2,180.0,0,360.0,Card
SL09477,AP12913,PT0501,BR05,2025-07-18,PR06,Standard Frames,Frames,1,60.0,10,54.0,Card
SL09478,AP12917,PT0113,BR04,2025-07-18,PR07,Kids Frames,Frames,1,40.0,0,40.0,Finance
SL09479,AP12917,PT0113,BR04,2025-07-18,PR08,Contact Lenses Monthly,Contacts,1,25.0,5,23.75,Card
SL09480,AP12917,PT0113,BR04,2025-07-18,PR06,Standard Frames,Frames,1,60.0,15,51.0,Finance
SL09481,AP12919,PT0449,BR01,2025-07-18,PR08,Contact Lenses Monthly,Contacts,2,25.0,0,50.0,Finance
SL09482,AP12922,PT0667,BR01,2025-07-18,PR03,Bifocal Lenses,Lenses,1,85.0,0,85.0,Card
SL09483,AP12923,PT0766,BR04,2025-07-19,PR04,Blue Light Lenses,Lenses,1,65.0,0,65.0,Card
SL09484,AP12923,PT0766,BR04,2025-07-19,PR04,Blue Light Lenses,Lenses,2,65.0,0,130.0,Finance
SL09485,AP12924,PT0191,BR01,2025-07-19,PR07,Kids Frames,Frames,1,40.0,10,36.0,Card
SL09486,AP12925,PT0710,BR02,2025-07-19,PR03,Bifocal Lenses,Lenses,1,85.0,0,85.0,Finance
SL09487,AP12926,PT0385,BR01,2025-07-19,PR09,Contact Lenses Daily,Contacts,1,35.0,10,31.5,Cash
SL09488,AP12928,PT0224,BR05,2025-07-19,PR01,Single Vision Lenses,Lenses,1,45.0,0,45.0,Card
SL09489,AP12929,PT0241,BR02,2025-07-19,PR01,Single Vision Lenses,Lenses,1,45.0,0,45.0,Card
SL09490,AP12929,PT0241,BR02,2025-07-19,PR01,Single Vision Lenses,Lenses,2,45.0,5,85.5,Card
SL09491,AP12929,PT0241,BR02,2025-07-19,PR04,Blue Light Lenses,Lenses,1,65.0,15,55.25,Card
SL09492,AP12930,PT0729,BR04,2025-07-19,PR05,Designer Frames,Frames,2,180.0,0,360.0,Cash
SL09493,AP12932,PT0151,BR03,2025-07-19,PR07,Kids Frames,Frames,2,40.0,5,76.0,Card
SL09494,AP12933,PT0125,BR02,2025-07-19,PR02,Varifocal Lenses,Lenses,2,120.0,0,240.0,Card
